School,OPEID,AdmissionRate,SAT,Cost,Longitude,Latitude,WikidataID,Score
PJ's College of Cosmetology-Bowling Green,2337200.0,,,,-86.469756,36.979195,,
Paul Mitchell the School-Lexington,2340800.0,,,,-84.548281,37.980361,,
Galen College of Nursing-Louisville,3083700.0,,,,-85.695972,38.277005,,
Frontier Nursing University,3007000.0,,,,-84.692791,38.051018,,
PJ's College of Cosmetology-Glasgow,2551100.0,,,,-85.922275,37.012713,,
Hazard Community and Technical College,696200.0,,,11062.0,-83.175644,37.234897,,
Paul Mitchell the School-Louisville,2351700.0,,,,-85.578849,38.24897,,
Summit Salon Academy-Lexington,1042400.0,,,,-84.453521,38.028451,,
American National University-Pikeville,1048900.0,,,29245.0,-82.607154,37.539398,,
Midway University,197500.0,0.7306,1084.0,41077.0,-84.678142,38.146126,,
University of Pikeville,198000.0,,,33068.0,-82.521063,37.479232,,
Empire Beauty School-Chenoweth,1054210.0,,,,-85.65752,38.255764,,
Empire Beauty School-Elizabethtown,2173203.0,,,,-85.878557,37.697453,,
Empire Beauty School-Dixie,757305.0,,,,-85.830866,38.167059,,
Empire Beauty School-Florence,945913.0,,,,-84.628998,39.009553,,
Sullivan University,461900.0,,,28469.0,-85.670489,38.212824,,
Central Louisiana Technical Community College,548900.0,,,12589.0,-92.446693,31.310461,,
Ayers Career College,462100.0,,,,-93.798229,32.418291,,
Baton Rouge General Medical Center School of Nursing & School of Radiologic Technology,2335700.0,,,,-91.153084,30.449088,,
Baton Rouge School of Computers,2197500.0,,,,-91.080837,30.422155,,
Cloyd's Beauty School 1 Inc,1109700.0,,,,-92.126506,32.499976,,
Crescent City Bartending School,3010400.0,,,,-90.086679,29.966842,,
Avery James School of Cosmetology,989800.0,,,,-93.219712,30.202601,,
Denham Springs Beauty School,2619200.0,,,,-90.944774,30.484636,,
Guy's Shreveport Academy of Cosmetology Inc,2582200.0,,,,-93.706628,32.485759,,
ITI Technical College,2166200.0,,,23769.0,-91.030485,30.369764,,
John Jay Beauty College,2265600.0,,,,-90.230259,30.007684,,
Aveda Arts & Sciences Institute-Baton Rouge,2258400.0,,,,-91.054308,30.426526,,
Aveda Arts & Sciences Institute-Lafayette,2117800.0,,,,-92.042092,30.206168,,
Louisiana Academy of Beauty,2536400.0,,,,-92.408948,30.495111,,
Opelousas School of Cosmetology,2601100.0,,,,-92.077854,30.53165,,
Northwest Louisiana Technical Community College,997500.0,,,15581.0,-93.26302,32.586037,,
Franciscan Missionaries of Our Lady University,3106200.0,0.4665,1120.0,26751.0,-91.110587,30.401379,,
Pat Goins Benton Road Beauty School,1287900.0,,,,-93.719361,32.516422,,
Celebrity Stylist Beauty School,1288000.0,,,,-92.085347,32.52121,,
Pineville Beauty School,2327800.0,,,,-92.430903,31.325717,,
Aveda Arts & Sciences Institute-Covington,2600900.0,,,,-90.104008,30.494049,,
LaSalle Tech,2518300.0,,,,-90.696772,29.592656,,
Stevensons Academy of Hair Design,2269300.0,,,,-90.052219,29.948438,,
Northshore Technical Community College,675600.0,,,15152.0,-89.899196,30.379147,,
The Landing School,2361300.0,,,36834.0,-70.503619,43.380492,,
Empire Beauty School-Maine,945900.0,,,,-70.258154,43.667885,,
Saint Joseph's College of Maine,205100.0,0.8673,1081.0,52614.0,-70.483373,43.826314,,
Spa Tech Institute-Westbrook,2104400.0,,,,-70.335331,43.67659,,
Allegany College of Maryland,205700.0,,,16209.0,-78.730398,39.652152,,
Award Beauty School,826300.0,,,,-77.720283,39.640443,,
Baltimore Studio of Hair Design,2494700.0,,,,-76.620008,39.293371,,
College of Southern Maryland,206400.0,,,12100.0,-77.009245,38.55895,,
Delmarva Beauty Academy,744700.0,,,,-75.601701,38.339006,,
North American Trade Schools,2545400.0,,,,-76.749455,39.309556,,
Aveda Institute-Maryland,2269700.0,,,,-76.349927,39.531933,,
Lincoln College of Technology-Columbia,730309.0,,,,-76.836463,39.174673,,
Maryland Institute College of Art,208000.0,0.8983,,66413.0,-76.621033,39.308792,,
Fortis Institute-Towson,1031900.0,,,,-76.604593,39.403271,,
Montgomery Beauty School,2343800.0,,,,-77.001966,38.999622,,
Ner Israel Rabbinical College,208700.0,0.8052,,23250.0,-76.753526,39.388021,,
Hair Academy,2333000.0,,,,-76.869467,38.956205,,
Robert Paul Academy of Cosmetology Arts & Sciences,2495000.0,,,,-76.624983,39.4448,,
Maryland Beauty Academy of Essex,2331000.0,,,,-76.509213,39.29844,,
Maryland University of Integrative Health,2578400.0,,,,-76.888025,39.165872,,
Assabet Valley Regional Technical School,2169900.0,0.6667,,,-71.567281,42.36775,,
Babson College,212100.0,0.2697,1361.0,72378.0,-71.264057,42.297017,,
Bancroft School of Massage Therapy,2337400.0,,,,-71.778113,42.268973,,
Bay Path University,212200.0,0.7831,1074.0,48102.0,-72.583382,42.055088,,
Empire Beauty School-Boston,817807.0,,,,-71.062722,42.354683,,
Boston Graduate School of Psychoanalysis Inc,3194300.0,,,,-71.133151,42.33912,,
Signature Healthcare Brockton Hospital School of Nursing,632200.0,0.3636,,,-70.992764,42.088032,,
Catherine Hinds Institute of Esthetics,2220400.0,,,,-71.13715,42.493212,,
Conway School of Landscape Design,2274300.0,,,,-72.64875,42.313857,,
Curry College,214300.0,0.9271,1055.0,57260.0,-71.116539,42.238061,,
Lincoln Technical Institute-Somerville,1246115.0,,,,-71.082082,42.390826,,
Diman Regional Technical Institute,551900.0,0.9559,,,-71.124742,41.699857,,
National Aviation Academy of New England,613600.0,,,,-71.387244,42.462164,,
Rob Roy Academy-Fall River,1294800.0,,,,-71.157664,41.698905,,
Benjamin Franklin Institute of Technology,215100.0,,,30386.0,-71.070231,42.346023,,
Lasell University,215800.0,0.8454,1083.0,54730.0,-71.24347,42.342148,,
Lawrence Memorial Hospital School of Nursing,633100.0,,,,-71.110958,42.42581,,
Lowell Academy Hairstyling Institute,989900.0,,,,-71.308309,42.643609,,
MCPHS University,216500.0,0.9112,1096.0,54955.0,-71.101244,42.336825,,
Massachusetts Maritime Academy,218100.0,0.9248,1117.0,28602.0,-70.624084,41.739072,,
Massachusetts School of Barbering,2092100.0,,,,-71.001891,42.247457,,
MGH Institute of Health Professions,2231600.0,,,,-71.054002,42.375018,,
Montserrat College of Art,2063000.0,,,52124.0,-70.876131,42.550212,,
Rob Roy Academy-New Bedford,2339400.0,,,,-70.925187,41.671921,,
North Bennet Street School,2197900.0,,,,-71.05452,42.36279,,
Pine Manor College,220100.0,0.5739,,47443.0,-71.156464,42.320827,,
Southeastern Technical Institute,1238600.0,0.384,,,-71.081227,42.010312,,
Rob Roy Academy-Taunton,2137000.0,,,,-71.091966,41.901945,,
Adrian College,223400.0,0.6121,1043.0,54621.0,-84.061481,41.898591,,
Hillsdale Beauty College,2595700.0,,,,-84.631429,41.918718,,
Northwestern Technological Institute,3124000.0,,,,-83.238529,42.469188,,
Bayshire Academy of Beauty Craft Inc,2285700.0,,,,-83.88895,43.599758,,
Empire Beauty School-Michigan,817800.0,,,,-85.691067,43.028642,,
David Pressley School of Cosmetology,1082700.0,,,,-83.146008,42.479729,,
Detroit Business Institute-Downriver,3005700.0,0.1818,,,-83.191212,42.168682,,
MIAT College of Technology,2060300.0,0.8132,,21087.0,-83.445507,42.286324,,
Dorsey School of Business-Madison Heights,469202.0,,,44075.0,-83.107631,42.525318,,
Dorsey College,469200.0,,,35295.0,-83.107631,42.525318,,
Creative Hair School of Cosmetology,4055300.0,,,,-83.757927,42.980416,,
Flint Institute of Barbering Inc,1109800.0,,,,-83.73911,43.027339,,
Michigan College of Beauty-Monroe,2324500.0,,,,-83.407005,41.907014,,
M J Murphy Beauty College of Mount Pleasant,1321800.0,,,,-84.777927,43.60429,,
The Michigan Barber School,2361500.0,,,,-83.128883,42.365023,,
North Central Michigan College,229900.0,,,10232.0,-84.954183,45.361727,,
Port Huron Cosmetology College,894600.0,,,,-83.398624,42.700677,,
Kuyper College,231100.0,0.5938,1053.0,33168.0,-85.592657,43.02195,,
Ross Medical Education Center-Lansing,2533600.0,,,,-84.605807,42.741855,,
Ross Medical Education Center-Warren,2180100.0,,,,-83.107692,42.508189,,
Ross Medical Education Center-Flint,2099700.0,,,,-83.751751,42.986442,,
Schoolcraft College,231500.0,,,10207.0,-83.430958,42.419279,,
Southwestern Michigan College,231700.0,,,14796.0,-86.082715,41.965095,,
Michigan Career and Technical Institute,2618400.0,,,14928.0,-85.517049,42.504599,,
Twin City Beauty College,3075200.0,,,,-86.47655,42.071099,,
Paul Mitchell the School-Grand Rapids,4230500.0,,,,-85.596605,42.910707,,
American Indian OIC Inc,2514100.0,,,,-93.246155,44.961993,,
Central Lakes College-Brainerd,233900.0,,,16947.0,-94.214266,46.345863,,
Dakota County Technical College,1040200.0,,,14879.0,-93.07805,44.737255,,
Lake Superior College,575700.0,,,18178.0,-92.145151,46.78455,,
Cosmetology Careers Unlimited College of Hair Skin and Nails,960000.0,,,,-92.100581,46.785596,,
Minnesota West Community and Technical College,526300.0,,,16333.0,-95.56172,44.80755,,
Hazelden Betty Ford Graduate School of Addiction Studies,4044300.0,,,,-92.805285,45.375319,,
Aveda Arts & Sciences Institute Minneapolis,2123200.0,,,,-93.253713,44.987863,,
University of Minnesota-Crookston,406900.0,0.7215,,23804.0,-96.606188,47.802536,,
Minneapolis College of Art and Design,236500.0,0.5468,,53010.0,-93.274705,44.956988,,
Minneapolis Community and Technical College,236200.0,,,17782.0,-93.284507,44.972679,,
Herzing University-Minneapolis,962108.0,0.9201,,28018.0,-93.404863,44.975225,,
Minnesota School of Cosmetology-Woodbury Campus,2238100.0,,,,-92.973998,44.924692,,
Model College of Hair Design,983100.0,,,,-94.159447,45.55773,,
Oak Hills Christian College,999200.0,0.627,1009.0,30607.0,-94.901503,47.425836,,
Empire Beauty School-Bloomington,1260603.0,,,,-93.287367,44.82746,,
Rasmussen University-Minnesota,869400.0,,,22472.0,-94.206254,45.548117,,
Summit Academy Opportunities Industrialization Center,2260500.0,,,,-93.292776,44.983569,,
United Theological Seminary of the Twin Cities,238600.0,,,,-93.203624,44.962913,,
Minnesota State College Southeast,239300.0,,,17668.0,-91.618318,44.024554,,
Chris Beauty College,2074900.0,,,,-89.077391,30.382294,,
Delta Beauty College,2249900.0,,,,-91.036701,33.398819,,
Fosters Cosmetology College,2251700.0,,,,-88.942133,34.755677,,
Academy of Hair Design-Grenada,2244305.0,,,,-89.825313,33.775198,,
Hatfield's Mississippi College of Beauty Culture,2302800.0,,,,-89.135405,31.693316,,
Magnolia College of Cosmetology,2320800.0,,,,-90.151826,32.359614,,
Vaughn Beauty College,4282400.0,,,,-88.541839,33.82442,,
House of Heavilin Beauty College-Blue Springs,2277500.0,,,,-94.272412,38.997932,,
Cape Girardeau Career and Technology Center,553200.0,,,,-89.565366,37.274001,,
Central Methodist University-College of Liberal Arts and Sciences,245300.0,0.9536,1056.0,42630.0,-92.685253,39.150497,,
Grand River Technical School,553100.0,0.8475,,,-93.559669,39.798864,,
Cleveland University-Kansas City,2090700.0,0.5455,,,-94.679076,38.932019,,
Crowder College,245900.0,,,10045.0,-94.368315,36.814906,,
Four Rivers Career Center,2056100.0,,,32265.0,-91.020914,38.547707,,
House of Heavilin Beauty College-Kansas City,960700.0,,,,-94.574262,39.022905,,
Summit Salon Academy Kansas City,959000.0,,,,-94.426462,39.079093,,
Paul Mitchell the School-Missouri Columbia,3077200.0,,,,-92.375761,38.967204,,
Barnes-Jewish College Goldfarb School of Nursing,638900.0,,,,-90.258772,38.637165,,
Kansas City Art Institute,247300.0,0.591,,54227.0,-94.583594,39.046353,,
A T Still University of Health Sciences,247700.0,,,,-92.589183,40.193648,,
Lake Career and Technical Center,2263400.0,,,8375.0,-92.732943,38.005502,,
Lex La-Ray Technical Center,2142200.0,0.9,,,-93.865563,39.173683,,
State Technical College of Missouri,471100.0,,,15574.0,-91.814259,38.467699,,
Missouri College of Cosmetology and Esthetics,2520800.0,,,,-92.198801,38.571057,,
Midwest Institute,2121100.0,0.766,,,-90.436174,38.544447,,
Mineral Area College,248600.0,,,14367.0,-90.481847,37.845199,,
Neosho Beauty College,2608000.0,,,,-94.368636,36.870562,,
Stevens-The Institute of Business & Arts,855200.0,,,22069.0,-90.201157,38.632917,,
Poplar Bluff Technical Career Center,543000.0,,,,-90.450477,36.793776,,
Rolla Technical Institute/Center,542900.0,0.7297,,,-91.748741,37.947448,,
Salem College of Hairstyling,2214500.0,,,,-91.785219,37.944067,,
American College of Hair Design Inc,2309100.0,,,,-93.269026,38.711715,,
Missouri State University-West Plains,3106000.0,,,13911.0,-91.857838,36.729574,,
St Louis College of Health Careers-St Louis,2340510.0,0.6265,,,-90.26194,38.63155,,
Academy of Cosmetology Inc,2621300.0,,,,-111.039848,45.680544,,
Butte Academy of Beauty Culture,790000.0,,,,-112.540982,46.01274,,
Highlands College of Montana Tech,253101.0,0.9727,1192.0,16111.0,-112.509365,45.938145,,
Crevier's Academy of Cosmetology Arts,4187700.0,,,,-114.319109,48.201201,,
Helena College University of Montana,757000.0,,,16155.0,-112.016035,46.595384,,
College of Hair Design-Downtown,2079700.0,,,,-96.705169,40.811084,,
CHI Health School of Radiologic Technology,849200.0,,,,-96.020431,41.32206,,
Joseph's College Cosmetology,1151900.0,,,,-96.626464,40.815284,,
Metropolitan Community College Area,1258600.0,,,8874.0,-95.957829,41.310451,,
Southeast Community College Area,2508300.0,,,9797.0,-96.62818,40.81079,,
Nebraska College of Technical Agriculture,256596.0,0.7774,1220.0,17240.0,-100.510409,40.635454,,
Academy of Hair Design-Las Vegas,1323200.0,,,,-115.210473,36.15846,,
Career College of Northern Nevada,2621500.0,,,,-119.719415,39.540865,,
Las Vegas College,2237500.0,,,33039.0,-115.04619,36.037556,,
Great Basin College,697700.0,,,12288.0,-115.767274,40.84343,,
Western Nevada College,1036300.0,,,17129.0,-119.79036,39.186158,,
Colby-Sawyer College,257200.0,0.91,,61418.0,-71.975805,43.411663,,
Continental Academie of Hair Design-Hudson,1318900.0,,,,-71.44515,42.7768,,
Empire Beauty School-Laconia,864502.0,,,,-71.469612,43.527157,,
Empire Beauty School-Somersworth,2179600.0,,,,-70.881563,43.23004,,
Keene Beauty Academy,2245400.0,,,,-72.321097,42.948977,,
Michael's School of Hair Design & Esthetics,2174800.0,,,,-71.476135,42.957837,,
New England School of Hair Design,2247000.0,,,,-72.321429,43.627356,,
New Hampshire Institute for Therapeutic Arts,3729300.0,,,,-71.426722,42.745262,,
University of New Hampshire-Main Campus,258900.0,0.8481,1194.0,33940.0,-70.932465,43.135934,,
NHTI-Concord's Community College,258100.0,,,21707.0,-71.531979,43.223621,,
Great Bay Community College,258300.0,,,18794.0,-70.798969,43.072093,,
Paul Mitchell the School-Portsmouth,2211600.0,,,,-70.760159,43.075732,,
St Joseph School of Nursing,2140400.0,,,,-71.478401,42.750142,,
Eastwick College-Hackensack,1246200.0,,,30941.0,-74.040491,40.885847,,
Fortis Institute-Wayne,2132300.0,,,,-74.255794,40.885499,,
Beth Medrash Govoha,794700.0,,,,-74.2221,40.09568,,
Bloomfield College,259700.0,0.8465,889.0,43493.0,-74.194309,40.795105,,
Caldwell University,259800.0,0.9152,1017.0,50245.0,-74.272571,40.832753,,
Adult and Continuing Education-BCTS,2312000.0,,,,-74.035045,40.900877,,
Lincoln Technical Institute-Iselin,1246100.0,,,,-74.309058,40.55934,,
American Institute-Clifton,2106601.0,,,,-74.130158,40.873516,,
County College of Morris,772900.0,,,13532.0,-74.579873,40.859141,,
Rowan College South Jersey Cumberland Campus,260100.0,,,12956.0,-75.057829,39.440537,,
Divers Academy International,2154000.0,,,,-75.000877,39.747926,,
Lincoln Technical Institute-South Plainfield,793808.0,,,,-74.420989,40.551078,,
Empire Beauty School-Union,945919.0,,,,-74.238364,40.684576,,
Fairleigh Dickinson University-Metropolitan Campus,260700.0,0.8749,,51758.0,-74.028986,40.897209,,
Fairleigh Dickinson University-Florham Campus,260701.0,0.8749,,59190.0,-74.432121,40.774498,,
Hohokus School of Trade and Technical Sciences,849400.0,,,,-74.152581,40.909377,,
Rowan College of South Jersey Gloucester Campus,690100.0,,,11589.0,-75.121269,39.781339,,
Empire Beauty School-Cherry Hill,757309.0,,,,-75.017823,39.941469,,
Eastwick College-Ramsey,2053700.0,,,32742.0,-74.131486,41.057866,,
Holy Name Medical Center-Sister Claire Tynan School of Nursing,641700.0,0.5,,,-73.948887,40.874956,,
Joe Kubert School of Cartoon and Graphic Art,2146800.0,0.9254,,30570.0,-74.552663,40.887315,,
Lincoln Technical Institute-Union,793811.0,,,,-74.274929,40.706359,,
Rizzieri Aveda School for Beauty and Wellness,1090300.0,,,,-74.999788,39.851767,,
JFK Muhlenberg Harold B. and Dorothy A. Snyder Schools,642100.0,1.0,,41561.0,-74.404293,40.605982,,
Eastwick College-Nutley,2092300.0,,,24239.0,-74.144192,40.810742,,
Robert Fiance Beauty Schools-West New York,2223700.0,,,,-74.018286,40.786079,,
Ocean County College,262400.0,,,18337.0,-74.16549,40.007809,,
P B Cosmetology Education Center,1062900.0,,,,-75.126308,39.898805,,
Parisian Beauty School,759300.0,,,,-74.041163,40.889745,,
Pennco Tech-Blackwood,2131600.0,,,,-75.061659,39.807941,,
Rabbinical College of America,860900.0,0.8354,,23000.0,-74.49878,40.805705,,
Robert Fiance Beauty Schools,1209000.0,,,,-80.060233,26.513629,,
St Francis Medical Center-School of Radiologic Technology,642902.0,,,,-74.741869,40.216592,,
Saint Francis Medical Center School of Nursing,642900.0,,,,-74.74186,40.216523,,
Shore Beauty School,2234600.0,,,,-74.613498,39.433238,,
Saint Elizabeth University,260000.0,0.7538,,51068.0,-74.438221,40.78182,,
Talmudical Academy-New Jersey,1198900.0,1.0,,20700.0,-74.250167,40.217456,,
Aviation Institute of Maintenance-Teterboro,545200.0,,,36332.0,-74.071874,40.841265,,
Thomas Edison State University,2192200.0,,,,-74.768562,40.220487,,
Olympian Academy of Cosmetology,1300500.0,,,,-105.949398,32.900199,,
New Mexico State University-Dona Ana,265702.0,0.6267,1050.0,11665.0,-106.737172,32.354486,,
Eastern New Mexico University-Main Campus,265100.0,0.506,1051.0,17897.0,-103.34819,34.175592,,
Eastern New Mexico University-Roswell Campus,265101.0,0.506,1051.0,11491.0,-104.525718,33.313167,,
Institute of American Indian and Alaska Native Culture and Arts Development,2146400.0,1.0,,22036.0,-106.010015,35.586563,,
New Mexico Military Institute,265600.0,0.4067,,16164.0,-104.524448,33.409617,,
University of New Mexico-Gallup Campus,266301.0,0.9634,1101.0,12347.0,-108.727252,35.502662,,
University of New Mexico-Los Alamos Campus,266303.0,0.9634,1101.0,16024.0,-106.319557,35.886153,,
University of New Mexico-Main Campus,266300.0,0.9634,1101.0,19351.0,-106.620155,35.083868,,
New Mexico State University-Grants,265704.0,0.6267,1050.0,12362.0,-107.843638,35.165965,,
New Mexico State University-Main Campus,265700.0,0.6267,1050.0,19760.0,-106.752069,32.281568,,
